"START","END","PROG","DURATION","FINISHED","RECORDED","ID","QSCORE","DOB","RESIDENT","ZIPCODE","RACE","ETHNICITY","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITYfill","ACTIVITYfill.1","othACTIVITY","AFFILIATE","AFFILIATEfill","othAFFILIATE","CONTACT","FIELD","COLLECT","HANDLE","STATE","PPE","PPETIME","COUNTIES","LICENSE","PIGS","BRUCE","CWD","FLUAL","FLU","COVID","COVIDSPILL","RABIESAL","RABIES","TURKEY","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS","SOURCE","SOURCEfill","othSOURCE","INTEREST","FREEINFO","FREEINFOfill","othFREEINFO","TOPICS","TOPICSfill","othTOPICS","QSNCS","RACE_BIN","INCOME_BIN","GENDER_BIN","RESIDENT_BIN","AGE","AGE_BIN","SELFTITLE_BIN","ACTIVITY","LICENSE_BIN","BIOTIME_BIN","AFFILIATE_GROUP","ACTIVITY_GROUP","EDUCATION_BIN","DEGREE_BIN","TWS_BIN","COURSE_BIN","COURSETIME_BIN","COURSE_GROUP","DEMO_EDU_SCORE","DEMO_EDU_NORM","DEMO_EDU_AVG","DEMO_EDU_MED","DEMO_EXP_SCORE","DEMO_EXP_NORM","DEMO_EXP_AVG","DEMO_EXP_MED","PIGS_BINK","BRUCE_BINK","CWD_BINK","FLUAL_BINK","FLU_BINK","COVID_BINK","COVIDSPILL_BINK","RABIESAL_BINK","RABIES_BINK","TURKEY_BINK","KNOWLEDGE_SCORE","KNOWLEDGE_SCORE_NORM","KNOWLEDGE_AVG","KNOWLEDGE_MED","PIGS_BINC","BRUCE_BINC","CWD_BINC","FLUAL_BINC","FLU_BINC","COVID_BINC","COVIDSPILL_BINC","RABIESAL_BINC","RABIES_BINC","TURKEY_BINC","CONFIDENCE_SCORE","CONFIDENCE_SCORE_NORM","CONFIDENCE_AVG","CONFIDENCE_MED","POPRED_A","POPPLAN_A","SURVEY_A","VACCINE_A","PREVAL_A","DIVERSE_A","CONSEQ_A","CLIMATE_A","EDREQ_A","INFO_A","HANDSON_A","CWDAL_A","BATS_A","PPEREQ_A","EHD_A","DARWIN_A","ATT_CONTROL_SCORE","ATT_CONTROL_NORM","ATT_MISINFO_SCORE","ATT_MISINFO_NORM","ATT_CONCERN_SCORE","ATT_CONCERN_NORM","ATT_EDUCATION_SCORE","ATT_EDUCATION_NORM","ATT_REVERSE_SCORE","ATT_REVERSE_NORM","ATT_DIRECT_SCORE","ATT_DIRECT_NORM","CONTROL_AVG","CONTROL_MED","MISINFO_AVG","MISINFO_MED","CONCERN_AVG","CONCERN_MED","EDUCATION_AVG","EDUCATION_MED","REVERSE_AVG","REVERSE_MED","DIRECT_AVG","DIRECT_MED","TOPIC_COUNT","COLLECT_BIN","HANDLE_BIN","PPE_BIN","ACCESS_BIN","CONTACT_BIN","INTEREST_BIN","FIELD_BIN_MED","FIELD_BIN_50","STATE_BIN","PPETIME_BIN","FREEINFO_BIN_INPERSON","FREEINFO_BIN_VIRTUAL","FREEINFO_BIN_OTHER","TOPIC_BIN_RABIES","TOPIC_BIN_FLU","TOPIC_BIN_LEPTO","TOPIC_BIN_RR","TOPIC_BIN_VECTOR","TOPIC_BIN_CWD","TOPIC_BIN_COVID","TOPIC_BIN_ONEHEALTH","TOPIC_BIN_OTHER","TOPIC_BREADTH_BIN","SOURCE_BIN_FAMILY","SOURCE_BIN_AGENCY","SOURCE_BIN_ACADEMIC","SOURCE_BIN_SOCIAL","SOURCE_BIN_NEWS","SOURCE_BIN_CONFERENCES","SOURCE_BIN_NONE","SOURCE_BIN_OTHER","SOURCE_TRUST_COUNT","SOURCE_UNTRUST_COUNT","SOURCE_TRUST_BIN","PRACTICE_EXPOSURE_SCORE","PRACTICE_EXPOSURE_NORM","PRACTICE_AVG","PRACTICE_MED","PRACTICE_EDUCATION_SCORE","PRACTICE_EDUCATION_NORM"
"5/21/2024","5/21/2024",100,852,TRUE,"5","R_532MOldCQdFN7cl",0.899999976,1993,"Yes",35160,"White","No","Male","$100,001+","Graduate or Professional School","Yes","No","Yes","5-10 years","Yes","5-10 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Monthly",40,"Yes","Yes","Alive - Not Sedated","",NA,"Blount,Covington,Jefferson,Lawrence,Tuscaloosa,Walker,Winston","Yes","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Agree","Agree","Strongly Disagree","Strongly Disagree","Neutral","Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Strongly Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Unsure","One day virtual conference, Other","One day virtual conference, asynchroNous","View Recorded Conference","Rabies,Other","Rabies,Other","Reptile and Amphibian Diseases","None",1,1,1,1,31,0,1,"Research",1,0,"Academic","Science/Technical",1,1,0,1,1,"Recent",2,1,1,0,1,0.25,0,0,1,0,1,1,1,1,1,1,1,1,9,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,4,5,2,5,4,2,2,5,4,4,5,5,4,0.8,5,1,3.66666666666667,0.733333333333333,2.66666666666667,0.533333333333333,3.71428571428571,0.742857142857143,4,0.8,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,NA,0,0,0,0,0,1,NA,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,1,2,0.5,0,0,2,0.666666666666667
"5/28/2024","5/28/2024",100,421,TRUE,"5","R_5cpwKqkAMG1MVON",0.800000012,2002,"Yes",36830,"White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","Yes","<1 year","Education","Education","","Academic/Research Institution","Academic/Research Institution","","Daily",90,"No","Yes","Alive - Not Sedated","",NA,"Lee","No","I don't know","I don't know","TRUE","I don't know","FALSE","I don't know","FALSE","TRUE","Blood","I don't know","Neutral","Disagree","Strongly Agree","Neutral","Disagree","Disagree","Strongly Disagree","Agree","Agree","Disagree","Agree","Disagree","Strongly Agree","Strongly Agree","Neutral","Disagree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Yes","One day in-person conference","One day in-person conference","","Rabies,Leptospirosis,Raccoon roundworm,CWD","Rabies,Leptospirosis,Raccoon roundworm,CWD","","",1,0,0,1,22,0,1,"Education",0,0,"Academic","Education/Admin",1,1,0,1,1,"Recent",2,1,1,0,1,0.25,0,0,0,0,0,0,1,0,0,1,0,0,2,0.2,0,0,1,1,0,1,0,1,0,0,0,1,5,0.5,1,1,4,5,4,4,2,4,2,5,5,3,4,3,2,5,3,4,4,0.8,3.33333333333333,0.666666666666667,2.66666666666667,0.533333333333333,4,0.8,3.71428571428571,0.742857142857143,3.5,0.7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,NA,0,1,1,1,1,1,NA,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,3,0.75,0,0,2,0.666666666666667
"5/28/2024","5/28/2024",100,666,TRUE,"5","R_5eO09ZzdLfuoXgR",0.800000012,1971,"Yes",36109,"White","No","Female","$90,001-100,000","College Graduate/BA or BS (4-year degree)","Yes","No","No",NA,"Yes","5-10 years","Education","Education","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Daily",10,"No","Yes","Alive - Not Sedated","No",NA,"Elmore","No","I don't know","I don't know","FALSE","TRUE","FALSE","I don't know","TRUE","I don't know","Bites","I don't know","Neutral","Disagree","Neutral","Neutral","Disagree","Disagree","Disagree","Agree","Neutral","Neutral","Agree","Disagree","Agree","Agree","Neutral","Neutral","No","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Vector borne diseases,CWD,SarsCoV2","","",1,1,0,1,53,1,1,"Education",0,0,"Nonprofit","Education/Admin",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,0,0,1,1,1,0,1,0,1,0,5,0.5,0,0,1,1,0,0,0,1,0,1,0,1,5,0.5,1,1,4,4,4,3,3,4,2,4,4,3,3,3,2,3,3,4,3.33333333333333,0.666666666666667,3.33333333333333,0.666666666666667,3,0.6,3.33333333333333,0.666666666666667,3.42857142857143,0.685714285714286,3.125,0.625,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,NA,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,3,0,1,2,0.5,1,1,3,1
"5/21/2024","5/21/2024",100,350,TRUE,"5","R_5s4SosItHmjPTlt",0.899999976,1990,"Yes",35473,"White","No","Male","$100,001+","Graduate or Professional School","Yes","No","No",NA,"Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",60,"No","Yes","Alive - Not Sedated","No",NA,"Baldwin,Bibb,Blount,Calhoun,Clay,Cleburne,Coosa,Fayette,Jefferson,Lamar,Lauderdale,Lawrence,Limestone,Marengo,Mobile,Perry,Pickens,Shelby,Talladega,Tuscaloosa,Walker,Winston","No","TRUE","FALSE","I don't know","TRUE","FALSE","I don't know","I don't know","I don't know","Bites","I don't know","Disagree","Agree","Neutral","Neutral","Neutral","Disagree","Neutral","Agree","Neutral","Neutral","Neutral","Neutral","Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,News Sources,I have Not looked for health information","State Wildlife Agency,News Sources,I have Not looked for health information","","Unsure","One day virtual conference","One day virtual conference","","Rabies,CWD","Rabies,CWD","","",1,1,1,1,34,0,1,"Land/Wildlife Management",0,0,"Government","Fieldwork",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,1,0,1,1,0,0,0,1,0,5,0.5,0,0,0,0,1,0,0,1,1,1,0,1,5,0.5,1,1,4,3,4,3,3,3,3,4,4,2,2,4,4,3,3,3,3.5,0.7,3.33333333333333,0.666666666666667,3,0.6,2.66666666666667,0.533333333333333,3,0.6,3.375,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,NA,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,3,0.75,0,0,2,0.666666666666667
"5/22/2024","5/22/2024",100,431,TRUE,"5","R_6I9HnnsrTlnJVN7",0.899999976,1997,"Yes",35475,"White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","No",NA,"Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",50,"Yes","Yes","Alive - Not Sedated","",NA,"Fayette,Marion,Tuscaloosa","No","TRUE","I don't know","I don't know","I don't know","I don't know","I don't know","I don't know","I don't know","Bites","I don't know","Neutral","Agree","Neutral","Neutral","Disagree","Neutral","Agree","Strongly Agree","Agree","Neutral","Agree","Neutral","Strongly Agree","Agree","Disagree","Neutral","No","Friends/Family,Social Media","Friends/Family,Social Media","","Yes","One day virtual conference","One day virtual conference","","Rabies,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","I do work in freshwater systems more, but this is still very limited information for me. ",1,0,0,1,27,0,1,"Research",0,0,"Academic","Science/Technical",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,0,0,0,0,0,0,0,1,0,2,0.2,0,0,0,1,1,1,1,1,1,1,0,1,8,0.8,1,1,3,2,5,4,3,4,3,5,4,4,3,3,4,3,3,4,3.5,0.7,3.33333333333333,0.666666666666667,3.33333333333333,0.666666666666667,3.66666666666667,0.733333333333333,3.14285714285714,0.628571428571429,3.75,0.75,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,NA,1,1,1,1,1,1,NA,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,4,1,0,0,2,0.666666666666667
"5/21/2024","5/21/2024",100,323,TRUE,"5","R_6NVOAbb1f3peHDh",0.699999988,1995,"Yes",35071,"White","No","Male","$20,001-30,000","Graduate or Professional School","Yes","No","No",NA,"Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Daily",20,"Yes","Yes","Alive - Not Sedated","No",NA,"Mobile","Yes","TRUE","I don't know","I don't know","TRUE","FALSE","TRUE","FALSE","I don't know","Bites","I don't know","Neutral","Strongly Disagree","Agree","Neutral","Strongly Disagree","Disagree","Disagree","Strongly Agree","Agree","Neutral","Strongly Agree","Neutral","Strongly Agree","Neutral","Strongly Agree","Agree","No","State Wildlife Agency,I have Not looked for health information","State Wildlife Agency,I have Not looked for health information","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Raccoon roundworm,CWD,SarsCoV2","Raccoon roundworm,CWD,SarsCoV2","","",1,0,1,1,29,0,1,"Research",1,0,"Academic","Science/Technical",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,0,0,1,1,1,0,0,1,0,5,0.5,0,0,0,1,1,0,0,0,0,1,0,1,4,0.4,1,1,4,4,5,4,3,5,3,5,3,1,2,3,1,4,3,5,3.66666666666667,0.733333333333333,3.66666666666667,0.733333333333333,3.66666666666667,0.733333333333333,2,0.4,3.14285714285714,0.628571428571429,3.5,0.7,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,NA,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,3,0.75,1,1,3,1
"5/15/2024","5/15/2024",100,3905,TRUE,"5","R_64Jh9SE3kWOi2Dn",0.899999976,1995,"Yes",36830,"Other","Yes","Female","$20,001-30,000","Graduate or Professional School","Yes","No","No",NA,"Yes","5-10 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",30,"Yes","Yes","Alive - Sedated","No",NA,"Tallapoosa","Yes","TRUE","FALSE","FALSE","I don't know","FALSE","FALSE","I don't know","I don't know","Bites","Ignore","Strongly Disagree","Agree","Agree","Strongly Disagree","Strongly Disagree","Neutral","Agree","Strongly Agree","Agree","Agree","Neutral","Strongly Disagree","Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference, Other","One day in-person conference, multiple day in person conference","two or three days in person","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","","",0,0,0,1,29,0,1,"Research",1,0,"Academic","Science/Technical",1,1,0,0,NA,"None",2,1,1,0,1,0.25,0,0,1,1,1,0,1,0,0,0,1,0,5,0.5,0,0,0,0,0,1,0,0,1,1,0,0,3,0.3,1,1,3,2,5,4,4,3,1,4,4,2,2,5,4,4,5,5,3.66666666666667,0.733333333333333,5,1,2.66666666666667,0.533333333333333,2.66666666666667,0.533333333333333,3.42857142857143,0.685714285714286,3.625,0.725,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,NA,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,3,0,1,3,0.75,0,0,2,0.666666666666667
"5/30/2024","5/30/2024",100,397,TRUE,"5","R_1fqGHH0Qy6ixjP4",0.899999976,2002,"Yes",36830,"White","No","Female","$60,001-70,000","Some College/AA or AS (2-year degree)","No","No","Yes","<5 years","No","<1 year","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",70,"Yes","Yes","Dead","No",NA,"Lee,Macon","No","I don't know","I don't know","TRUE","TRUE","FALSE","I don't know","FALSE","TRUE","I don't know","Field dress and consumption","Neutral","Disagree","Disagree","Neutral","Disagree","Strongly Disagree","Disagree","Strongly Agree","Agree","Neutral","Agree","Disagree","Strongly Agree","Strongly Agree","Neutral","Disagree","Yes","State Wildlife Agency,Conferences","State Wildlife Agency,Conferences","","Yes","One day virtual conference,Year-long once a month virtual conference","One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",1,1,0,1,22,0,0,"Research",0,0,"Academic","Science/Technical",0,0,0,1,1,"Recent",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0.3,0,0,1,1,0,0,0,1,0,0,1,0,4,0.4,1,1,5,4,5,4,3,4,2,5,5,3,4,3,2,2,3,4,3.66666666666667,0.733333333333333,3.33333333333333,0.666666666666667,3,0.6,4,0.8,3.71428571428571,0.742857142857143,3.375,0.675,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,NA,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,2,0,1,4,1,0,0,2,0.666666666666667
"7/30/2024","7/30/2024",100,488,TRUE,"7","R_3M4ZS861ivg6v7G",1,1966,"Yes",36312,"White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","Yes","No",NA,"Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","Retired State of Alabama","Monthly",70,"Yes","Yes","Dead","No",NA,"Barbour,Bullock,Coffee,Covington,Geneva,Henry,Houston,Lee,Macon,Montgomery,Pike,Russell","No","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","I don't know","TRUE","Bites","Incinerate","Strongly Disagree","Neutral","Neutral","Strongly Disagree","Disagree","Disagree","Disagree","Strongly Agree","Disagree","Agree","Neutral","Neutral","Strongly Disagree","Agree","Disagree","Disagree","Yes","Other","Other","SCWDS","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Influenza,Leptospirosis,Vector borne diseases,CWD","Influenza,Leptospirosis,Vector borne diseases,CWD","","",1,1,1,1,58,1,1,"Land/Wildlife Management",0,1,"Government","Fieldwork",1,1,1,0,NA,"None",2,1,1,0,3,0.75,1,1,1,1,1,1,1,1,0,1,1,1,9,0.9,1,1,0,0,0,0,0,0,1,0,0,0,1,0.1,0,0,4,4,5,2,4,3,3,1,4,4,4,5,3,3,5,4,3.5,0.7,4.66666666666667,0.933333333333333,3.33333333333333,0.666666666666667,4,0.8,4.28571428571429,0.857142857142857,3.375,0.675,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,NA,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0.75,0,0,2,0.666666666666667
"5/21/2024","5/21/2024",100,437,TRUE,"5","R_5PaaAST3M6W9Z1T",0.899999976,1999,"Yes",35019,"White","No","Male","$0-20,000","College Graduate/BA or BS (4-year degree)","No","No","Yes","<5 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Academic/Research Institution","Academic/Research Institution","Student","Weekly",20,"Yes","Yes","Dead","No",NA,"Cullman,Morgan","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Neutral","Neutral","Disagree","Neutral","Neutral","Agree","Disagree","Agree","Neutral","Agree","Agree","Agree","Agree","Strongly Agree","Disagree","Disagree","No","State Wildlife Agency","State Wildlife Agency","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,CWD,SarsCoV2","Rabies,CWD,SarsCoV2","","Alabama should focus on removing the Non-historical species such as the coyote and bring back the native red wolf.  Wolves have been proven over and over to balance the eco-system, will kill feral pigs, and studies have shown can take the weak/sick deer that reduces CWD.",1,0,1,1,25,0,1,"Land/Wildlife Management",1,0,"Academic","Fieldwork",1,0,0,1,1,"Recent",1,0.5,0,0,1,0.25,0,0,1,1,1,1,1,1,1,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,4,4,4,4,5,4,4,3,3,2,3,3,3,0.6,3,0.6,4,0.8,4.33333333333333,0.866666666666667,3.28571428571429,0.657142857142857,3.625,0.725,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,NA,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0.75,0,0,2,0.666666666666667
"5/30/2024","5/30/2024",100,923,TRUE,"5","R_7000PSnJzvXdjzs",0.899999976,1975,"Yes",36092,"White","I prefer Not to answer","Female","$90,001-100,000","Graduate or Professional School","Yes","No","No",NA,"Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Monthly",20,"Yes","Yes","Dead","No",NA,"Autauga,Barbour,Colbert,Lauderdale","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","Bites","Incinerate","Strongly Disagree","Disagree","Neutral","Strongly Disagree","Neutral","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Neutral","Agree","No","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",1,1,0,1,49,1,1,"Land/Wildlife Management",1,1,"Government","Fieldwork",1,1,0,0,NA,"None",2,1,1,0,2,0.5,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,4,4,4,5,3,2,5,2,3,5,3,2.83333333333333,0.566666666666667,4.33333333333333,0.866666666666667,4.33333333333333,0.866666666666667,3.33333333333333,0.666666666666667,3.14285714285714,0.628571428571429,3.875,0.775,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,NA,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,3,0,1,2,0.5,1,1,3,1
"6/3/2024","6/3/2024",100,576,TRUE,"6","R_7Gj0KgmTK7Um1ax",0.899999976,2004,"Yes",36319,"White","No","Female","$90,001-100,000","Some College/AA or AS (2-year degree)","No","No","No",NA,"No","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",30,"No","Yes","Dead","No",NA,"","No","TRUE","I don't know","TRUE","TRUE","FALSE","I don't know","TRUE","I don't know","Bites","Bury","Agree","Agree","Agree","Neutral","Disagree","Neutral","Agree","Agree","Agree","Disagree","Neutral","Disagree","Strongly Agree","Strongly Agree","Agree","Disagree","Yes","Academic Publications,News Sources,Other","Academic Publications,News Sources,Other","School ","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,Leptospirosis,Raccoon roundworm,CWD","Rabies,Leptospirosis,Raccoon roundworm,CWD","",NA,1,1,0,1,20,0,0,"Land/Wildlife Management",0,0,"Nonprofit","Fieldwork",0,0,0,0,NA,"None",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,6,0.6,0,0,0,1,0,0,0,1,0,1,0,0,3,0.3,1,1,3,2,4,4,2,3,2,5,5,2,4,2,4,4,3,4,3.5,0.7,3,0.6,2.33333333333333,0.466666666666667,3.66666666666667,0.733333333333333,2.85714285714286,0.571428571428571,3.5,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0.25,0,0,2,0.666666666666667
"5/15/2024","5/15/2024",90,360,FALSE,"8","R_8n1of4HKLRYBne9",0.899999976,1964,"Yes",36460,"White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes",">10 years","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","Private Industry","Private Industry","","Daily",60,"No","No","","",NA,"Monroe","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","I don't know","I don't know","TRUE","Bites","Field dress and consumption","Neutral","Agree","Neutral","Disagree","Disagree","Agree","Strongly Disagree","Agree","Strongly Disagree","Disagree","Disagree","Disagree","Strongly Disagree","Strongly Agree","Agree","Neutral","","","","","","","","","","","","",1,1,1,1,60,1,1,"Land/Wildlife Management",1,1,"Private","Fieldwork",1,1,1,1,0,"Older",2,1,1,0,3,0.75,1,1,1,1,1,0,1,0,0,1,1,0,6,0.6,0,0,0,0,0,0,0,1,1,0,0,0,2,0.2,1,1,2,5,4,1,2,2,2,1,5,2,3,3,4,3,4,4,3.16666666666667,0.633333333333333,3.66666666666667,0.733333333333333,2,0.4,3.33333333333333,0.666666666666667,3.28571428571429,0.657142857142857,2.875,0.575,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,1,NA,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,1,0.333333333333333
"5/16/2024","5/16/2024",98,474,FALSE,"8","R_3AFnYo06quieDky",0.899999976,1990,"Yes",35744,"White","No","Male","$90,001-100,000","Some College/AA or AS (2-year degree)","No","No","No",NA,"No","<1 year","Research","Research","","Private Industry","Private Industry","","Daily",50,"No","No","","",NA,"Jackson","Yes","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","Bites","Incinerate","Agree","Agree","Agree","Disagree","Agree","Strongly Disagree","Disagree","Strongly Agree","Agree","Agree","Agree","Disagree","Strongly Disagree","Strongly Agree","Agree","Neutral","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Yes","One day virtual conference","One day virtual conference","","CWD","CWD","","",1,1,1,1,34,0,0,"Research",1,0,"Private","Science/Technical",0,0,0,0,NA,"None",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,2,1,5,2,3,2,4,4,4,2,4.33333333333333,0.866666666666667,2.66666666666667,0.533333333333333,3.33333333333333,0.666666666666667,3.33333333333333,0.666666666666667,3.14285714285714,0.628571428571429,4,0.8,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,NA,0,1,1,1,1,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,1,2,0.5,0,0,2,0.666666666666667
