"SDATE","STIME","EDATE","ETIME","PROG","DURATION","FINISHED","RECDATE","RECTIME","ID","QSCORE","DOB","RESIDENT","ZIPCODE","RACE","ETHNICITY","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITY","ACTIVITYfill","othACTIVITY","AFFILIATE","AFFILIATEfill","othAFFILIATE","CONTACT","FIELD","COLLECT","HANDLE","STATE","PPE","PPETIME","COUNTIES","LICENSE","PIGS","BRUCE","CWD","FLUAL","FLU","COVID","COVIDSPILL","RABIESAL","RABIES","TURKEY","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS","SOURCE","SOURCEfill","othSOURCE","INTEREST","FREEINFO","FREEINFOfill","othFREEINFO","TOPICS","TOPICSfill","othTOPICS","QSNCS","DURATIONmin","AGEnum","AGE","AGEint","LOCATION","AGEbin","RACEbin","GENDERbin","INCOMEbin","EDUCATIONbin","DEGREEbin","TWSbin","COURSEbin","SELFTITLEbin","LICENSEbin","COURSETIMEbin","BIOTIMEbin","PIGScorr","PIGScert","BRUCEcorr","BRUCEcert","CWDcorr","CWDcert","FLUALcorr","FLUALcert","FLUcorr","FLUcert","COVIDcorr","COVIDcert","COVIDSPILLcorr","COVIDSPILLcert","RABIESALcorr","RABIESALcert","RABIEScorr","RABIEScert","TURKEYcorr","TURKEYcert","CORRECTnum","CERTAINnum","CORRECTmed","CORRECTavg","CERTAINmed","CERTAINavg","CWDALatt","BATSatt","PPEREQatt","EHDatt","POPPLANatt","SURVEYatt","VACCINEatt","PREVALatt","DIVERSEatt","CONSEQatt","CLIMATEatt","EDREQatt","INFOatt","DARWINatt","POPREDatt","HANDSONatt","CWDALattnum","BATSattnum","PPEREQattnum","EHDattnum","POPPLANattnum","SURVEYattnum","VACCINEattnum","PREVALattnum","DIVERSEattnum","CONSEQattnum","CLIMATEattnum","EDREQattnum","INFOattnum","DARWINattnum","POPREDattnum","HANDSONattnum","ATTITUDEnum","ATTITUDEbin","FAVnum","NEUTRALnum","UNFAVnum","FAVbin","NEUTRALbin","UNFAVbin","nCOUNTIES","nCOUNTIESbin","COLLECTbin","HANDLEbin","PPEbin","FIELDbin","STATEbin","CONTACTbin","COUNTIESbin","PRACnum","PRACbin","nSOURCE","nFREEINFO","EDREQedu","INFOedu","HANDSONedu","EDREQedunum","HANDSONedunum","INFOedunum","nTOPICS","FREEINFOedu","TOPICSedu","SOURCEedu","ACCESSedu","INTERESTedu","INFOnum","INFObin"
"5/29/2024","12:21:00 PM","5/29/2024","12:32:00 PM",100,689,TRUE,"5/29/2024","12:32:00 PM","R_3SDqXbhQK9ZApoZ",0.899999976,1987,"Yes","36022","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","10-20 years","Administration","Administration","","State/Provincial Government","State/Provincial Government","","Monthly",10,"Yes","Yes","Alive - Not Sedated","No","","Autauga,Barbour,Dallas,Elmore,Escambia,Greene,Hale,Jackson,Lowndes,Marengo,Montgomery","Yes","true","false","false","true","false","true","i don't know","false","bites","bury","Strongly Disagree","Disagree","Neutral","Strongly Disagree","Strongly Disagree","Neutral","Agree","Strongly Agree","Neutral","Disagree","Neutral","Disagree","Neutral","Agree","Agree","Neutral","Yes","State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences","","Yes","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",11.4833333333333,37,37,"30–39","Elmore County",1,1,1,0,1,1,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,8,10,1,1,0,0,"Unfavorable","Unfavorable","Neutral","Unfavorable","Favorable","Favorable","Neutral","Unfavorable","Neutral","Unfavorable","Neutral","Favorable","Favorable","Favorable","Neutral","Neutral",0,0,1,0,2,2,1,0,1,0,1,2,2,2,1,1,16,0,5,6,5,0,1,1,11,11,1,1,1,0,1,1,1,5,1,4,1,"More","More","Neutral",2,1,0,8,1,1,1,1,2,9,1
"5/29/2024","2:19:00 AM","5/29/2024","2:27:00 AM",100,475,TRUE,"5/29/2024","2:27:00 AM","R_51cGvNNDe5jEYY4",0.800000012,1984,"Yes","35226","White","No","Female","$50,001-60,000","Graduate or Professional School","Yes","No","No","","Yes","5-10 years","Research","Research","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",30,"Yes","Yes","Alive - Not Sedated","No","","Jefferson,Mobile","No","true","i don't know","true","true","false","i don't know","i don't know","true","bites","i don't know","Disagree","Disagree","Neutral","Neutral","Disagree","Neutral","Neutral","Agree","Neutral","Neutral","Neutral","Disagree","Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,News Sources","State Wildlife Agency,Academic Publications,News Sources","","Yes","One day in-person conference","One day in-person conference","","Rabies,Leptospirosis,Vector borne diseases,One Health","Rabies,Leptospirosis,Vector borne diseases,One Health","","",7.91666666666667,40,40,"40–49","Jefferson County",1,1,0,0,1,1,0,0,1,0,NA,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,4,10,0,0,0,0,"Unfavorable","Unfavorable","Neutral","Neutral","Neutral","Favorable","Neutral","Neutral","Neutral","Unfavorable","Favorable","Favorable","Favorable","Favorable","Neutral","Unfavorable",0,0,1,1,1,2,1,1,1,0,2,2,2,2,1,0,17,0,5,7,4,0,1,0,2,2,1,1,1,0,1,1,0,4,1,3,1,"More","More","Less",2,0,0,4,1,1,1,1,2,8,0
"5/21/2024","3:26:00 AM","5/21/2024","3:40:00 AM",100,852,TRUE,"5/21/2024","3:40:00 AM","R_532MOldCQdFN7cl",0.899999976,1993,"Yes","35160","White","No","Male","$100,001+","Graduate or Professional School","Yes","No","Yes","5-10 years","Yes","5-10 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Monthly",40,"Yes","Yes","Alive - Not Sedated","","","Blount,Covington,Jefferson,Lawrence,Tuscaloosa,Walker,Winston","Yes","true","true","false","true","false","true","true","true","bites","incinerate","Strongly Disagree","Agree","Agree","Strongly Disagree","Strongly Disagree","Neutral","Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Strongly Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Unsure","One day virtual conference, Other","One day virtual conference, asynchroNous","View Recorded Conference","Rabies,Other","Rabies,Other","Reptile and Amphibian Diseases","None",14.2,31,31,"30–39","Talladega County",0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,7,10,1,1,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Neutral","Unfavorable",0,2,2,0,0,2,2,2,2,0,2,2,2,2,1,0,21,1,10,1,5,1,0,1,7,7,1,1,NA,0,1,1,1,4,1,2,2,"More","More","Less",2,0,0,2,1,0,0,1,1,5,0
"5/28/2024","4:35:00 AM","5/28/2024","4:42:00 AM",100,421,TRUE,"5/28/2024","4:43:00 AM","R_5cpwKqkAMG1MVON",0.800000012,2002,"Yes","36830","White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","Yes","<1 year","Education","Education","","Academic/Research Institution","Academic/Research Institution","","Daily",90,"No","Yes","Alive - Not Sedated","","","Lee","No","i don't know","i don't know","true","i don't know","false","i don't know","false","true","blood","i don't know","Neutral","Disagree","Strongly Agree","Neutral","Disagree","Disagree","Strongly Disagree","Agree","Agree","Disagree","Agree","Disagree","Strongly Agree","Strongly Agree","Neutral","Disagree","Yes","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Yes","One day in-person conference","One day in-person conference","","Rabies,Leptospirosis,Raccoon roundworm,CWD","Rabies,Leptospirosis,Raccoon roundworm,CWD","","",7.01666666666667,22,22,"20–29","Lee County",0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,2,10,0,0,0,0,"Neutral","Unfavorable","Favorable","Neutral","Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable",1,0,2,1,0,2,2,0,2,0,2,2,1,2,2,2,21,1,9,3,4,1,0,0,1,1,0,1,NA,1,1,1,0,3,1,2,1,"More","Neutral","More",2,2,1,4,1,1,0,1,2,10,1
"5/28/2024","8:53:00 AM","5/28/2024","9:04:00 AM",100,666,TRUE,"5/28/2024","9:05:00 AM","R_5eO09ZzdLfuoXgR",0.800000012,1971,"Yes","36109","White","No","Female","$90,001-100,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","5-10 years","Education","Education","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Daily",10,"No","Yes","Alive - Not Sedated","No","","Elmore","No","i don't know","i don't know","false","true","false","i don't know","true","i don't know","bites","i don't know","Neutral","Disagree","Neutral","Neutral","Disagree","Disagree","Disagree","Agree","Neutral","Neutral","Agree","Disagree","Agree","Agree","Neutral","Neutral","No","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Vector borne diseases,CWD,SarsCoV2","","",11.1,53,53,"50–59","Montgomery County",1,1,0,0,1,1,0,0,1,0,NA,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,4,10,0,0,0,0,"Neutral","Unfavorable","Neutral","Neutral","Unfavorable","Favorable","Neutral","Neutral","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Neutral",1,0,1,1,0,2,1,1,2,0,2,2,1,2,2,1,19,0,6,7,3,0,1,0,1,1,0,1,1,0,1,1,0,3,1,3,2,"More","Neutral","Neutral",2,1,1,5,1,1,1,0,2,9,1
"5/21/2024","10:41:00 AM","5/21/2024","10:47:00 AM",100,350,TRUE,"5/21/2024","10:47:00 AM","R_5s4SosItHmjPTlt",0.899999976,1990,"Yes","35473","White","No","Male","$100,001+","Graduate or Professional School","Yes","No","No","","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",60,"No","Yes","Alive - Not Sedated","No","","Baldwin,Bibb,Blount,Calhoun,Clay,Cleburne,Coosa,Fayette,Jefferson,Lamar,Lauderdale,Lawrence,Limestone,Marengo,Mobile,Perry,Pickens,Shelby,Talladega,Tuscaloosa,Walker,Winston","No","true","false","i don't know","true","false","i don't know","i don't know","i don't know","bites","i don't know","Disagree","Agree","Neutral","Neutral","Neutral","Disagree","Neutral","Agree","Neutral","Neutral","Neutral","Neutral","Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,News Sources,I have Not looked for health information","State Wildlife Agency,News Sources,I have Not looked for health information","","Unsure","One day virtual conference","One day virtual conference","","Rabies,CWD","Rabies,CWD","","",5.83333333333333,34,34,"30–39","Tuscaloosa County",0,1,1,0,1,1,0,0,1,0,NA,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Favorable","Neutral","Neutral","Neutral","Favorable","Neutral","Neutral","Neutral","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Unfavorable",0,2,1,1,1,2,1,1,1,1,2,2,2,1,2,0,20,0,6,8,2,0,1,0,22,22,0,1,1,1,1,1,1,5,1,3,1,"More","More","Less",2,0,0,2,1,0,1,1,1,6,0
"5/22/2024","10:57:00 AM","5/22/2024","11:04:00 AM",100,431,TRUE,"5/22/2024","11:04:00 AM","R_6I9HnnsrTlnJVN7",0.899999976,1997,"Yes","35475","White","No","Female","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",50,"Yes","Yes","Alive - Not Sedated","","","Fayette,Marion,Tuscaloosa","No","true","i don't know","i don't know","i don't know","i don't know","i don't know","i don't know","i don't know","bites","i don't know","Neutral","Agree","Neutral","Neutral","Disagree","Neutral","Agree","Strongly Agree","Agree","Neutral","Agree","Neutral","Strongly Agree","Agree","Disagree","Neutral","No","Friends/Family,Social Media","Friends/Family,Social Media","","Yes","One day virtual conference","One day virtual conference","","Rabies,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","I do work in freshwater systems more, but this is still very limited information for me. ",7.18333333333333,27,27,"20–29","Tuscaloosa County",0,1,0,0,1,1,0,0,1,0,NA,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,2,10,0,0,0,0,"Neutral","Favorable","Neutral","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Neutral","Favorable","Favorable","Unfavorable","Favorable","Neutral","Neutral",1,2,1,1,2,2,2,1,2,1,2,2,0,2,1,1,23,1,8,7,1,0,1,0,3,3,1,1,NA,1,1,1,0,4,1,2,1,"More","Less","Neutral",2,1,2,5,1,1,0,0,2,9,1
"5/21/2024","10:31:00 AM","5/21/2024","10:36:00 AM",100,323,TRUE,"5/21/2024","10:36:00 AM","R_6NVOAbb1f3peHDh",0.699999988,1995,"Yes","35071","White","No","Male","$20,001-30,000","Graduate or Professional School","Yes","No","No","","Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Daily",20,"Yes","Yes","Alive - Not Sedated","No","","Mobile","Yes","true","i don't know","i don't know","true","false","true","false","i don't know","bites","i don't know","Neutral","Strongly Disagree","Agree","Neutral","Strongly Disagree","Disagree","Disagree","Strongly Agree","Agree","Neutral","Strongly Agree","Neutral","Strongly Agree","Neutral","Strongly Agree","Agree","No","State Wildlife Agency,I have Not looked for health information","State Wildlife Agency,I have Not looked for health information","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Raccoon roundworm,CWD,SarsCoV2","Raccoon roundworm,CWD,SarsCoV2","","",5.38333333333333,29,29,"20–29","Jefferson County",0,1,1,0,1,1,0,0,1,1,NA,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,6,10,0,0,0,0,"Neutral","Unfavorable","Favorable","Neutral","Unfavorable","Favorable","Favorable","Neutral","Favorable","Neutral","Favorable","Neutral","Favorable","Favorable","Favorable","Unfavorable",1,0,2,1,0,2,2,1,2,1,2,1,2,2,2,0,21,1,8,5,3,0,1,0,1,1,1,1,1,0,1,1,0,4,1,2,2,"Neutral","More","Less",1,0,0,3,1,0,0,0,2,4,0
"5/15/2024","1:02:00 AM","5/15/2024","2:07:00 AM",100,3905,TRUE,"5/15/2024","2:07:00 AM","R_64Jh9SE3kWOi2Dn",0.899999976,1995,"Yes","36830","Other","Yes","Female","$20,001-30,000","Graduate or Professional School","Yes","No","No","","Yes","5-10 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",30,"Yes","Yes","Alive - Sedated","No","","Tallapoosa","Yes","true","false","false","i don't know","false","false","i don't know","i don't know","bites","ignore","Strongly Disagree","Agree","Agree","Strongly Disagree","Strongly Disagree","Neutral","Agree","Strongly Agree","Agree","Agree","Neutral","Strongly Disagree","Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference, Other","One day in-person conference, multiple day in person conference","two or three days in person","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","","",65.0833333333333,29,29,"20–29","Lee County",0,0,0,0,1,1,0,0,1,1,NA,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Neutral","Unfavorable","Favorable","Favorable","Favorable","Favorable","Neutral","Unfavorable",0,2,2,0,2,2,2,2,1,0,2,2,2,2,1,0,22,1,10,2,4,1,0,0,1,1,1,1,1,0,1,1,0,4,1,3,2,"More","More","Less",2,0,0,6,1,1,1,1,2,8,0
"5/30/2024","9:59:00 AM","5/30/2024","10:05:00 AM",100,397,TRUE,"5/30/2024","10:05:00 AM","R_1fqGHH0Qy6ixjP4",0.899999976,2002,"Yes","36830","White","No","Female","$60,001-70,000","Some College/AA or AS (2-year degree)","No","No","Yes","<5 years","No","<1 year","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",70,"Yes","Yes","Dead","No","","Lee,Macon","No","i don't know","i don't know","true","true","false","i don't know","false","true","i don't know","field dress and consumption","Neutral","Disagree","Disagree","Neutral","Disagree","Strongly Disagree","Disagree","Strongly Agree","Agree","Neutral","Agree","Disagree","Strongly Agree","Strongly Agree","Neutral","Disagree","Yes","State Wildlife Agency,Conferences","State Wildlife Agency,Conferences","","Yes","One day virtual conference,Year-long once a month virtual conference","One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",6.61666666666667,22,22,"20–29","Lee County",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,3,10,0,0,0,0,"Neutral","Unfavorable","Unfavorable","Neutral","Unfavorable","Favorable","Favorable","Neutral","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable",1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,2,20,0,8,4,4,0,1,0,2,2,1,1,1,1,0,1,0,5,1,2,2,"More","Neutral","More",2,2,1,7,1,1,0,1,2,10,1
"7/30/2024","6:12:00 AM","7/30/2024","6:20:00 AM",100,488,TRUE,"7/30/2024","6:20:00 AM","R_3M4ZS861ivg6v7G",1,1966,"Yes","36312","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","Yes","No","","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","Other","State/Provincial Government","Retired State of Alabama","Monthly",70,"Yes","Yes","Dead","No","","Barbour,Bullock,Coffee,Covington,Geneva,Henry,Houston,Lee,Macon,Montgomery,Pike,Russell","No","true","false","false","true","false","true","i don't know","true","bites","incinerate","Strongly Disagree","Neutral","Neutral","Strongly Disagree","Disagree","Disagree","Disagree","Strongly Agree","Disagree","Agree","Neutral","Neutral","Strongly Disagree","Agree","Disagree","Disagree","Yes","Other","Other","SCWDS","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Influenza,Leptospirosis,Vector borne diseases,CWD","Influenza,Leptospirosis,Vector borne diseases,CWD","","",8.13333333333333,58,58,"50–59","Houston County",1,1,1,0,1,1,1,0,1,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,8,10,1,1,0,0,"Unfavorable","Neutral","Neutral","Unfavorable","Unfavorable","Favorable","Unfavorable","Favorable","Neutral","Neutral","Unfavorable","Favorable","Unfavorable","Favorable","Favorable","Favorable",0,1,1,0,0,2,0,2,1,1,0,2,0,2,2,2,16,0,6,4,6,0,1,1,12,12,1,1,1,1,0,1,1,6,1,1,1,"More","Less","More",2,2,2,4,1,1,0,1,2,11,1
"5/21/2024","6:44:00 AM","5/21/2024","6:52:00 AM",100,437,TRUE,"5/21/2024","6:52:00 AM","R_5PaaAST3M6W9Z1T",0.899999976,1999,"Yes","35019","White","No","Male","$0-20,000","College Graduate/BA or BS (4-year degree)","No","No","Yes","<5 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Other","Academic/Research Institution","Student","Weekly",20,"Yes","Yes","Dead","No","","Cullman,Morgan","Yes","true","false","false","true","false","true","true","true","bites","incinerate","Neutral","Neutral","Disagree","Neutral","Neutral","Agree","Disagree","Agree","Neutral","Agree","Agree","Agree","Agree","Strongly Agree","Disagree","Disagree","No","State Wildlife Agency","State Wildlife Agency","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,CWD,SarsCoV2","Rabies,CWD,SarsCoV2","","Alabama should focus on removing the Non-historical species such as the coyote and bring back the native red wolf.  Wolves have been proven over and over to balance the eco-system, will kill feral pigs, and studies have shown can take the weak/sick deer that reduces CWD.",7.28333333333333,25,25,"20–29","Cullman County",0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,8,10,1,1,0,0,"Neutral","Neutral","Unfavorable","Neutral","Unfavorable","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Unfavorable","Neutral","Unfavorable","Favorable",1,1,0,1,0,2,1,2,2,2,2,2,0,1,0,2,19,0,7,5,4,0,1,0,2,2,1,1,1,0,0,1,0,4,1,1,1,"More","Less","More",2,2,2,3,1,0,0,0,2,9,1
"5/30/2024","4:15:00 AM","5/30/2024","4:30:00 AM",100,923,TRUE,"5/30/2024","4:30:00 AM","R_7000PSnJzvXdjzs",0.899999976,1975,"Yes","36092","White","I prefer Not to answer","Female","$90,001-100,000","Graduate or Professional School","Yes","No","No","","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Monthly",20,"Yes","Yes","Dead","No","","Autauga,Barbour,Colbert,Lauderdale","Yes","true","false","false","true","false","true","true","true","bites","incinerate","Strongly Disagree","Disagree","Neutral","Strongly Disagree","Neutral","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Neutral","Agree","No","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","",15.3833333333333,49,49,"40–49","Elmore County",1,1,0,0,1,1,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,8,10,1,1,0,0,"Unfavorable","Unfavorable","Neutral","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Neutral","Unfavorable","Unfavorable",0,0,1,0,2,2,2,2,2,2,2,2,1,1,0,0,19,0,8,3,5,0,0,1,4,4,1,1,1,0,0,1,1,5,1,3,3,"More","Neutral","Less",2,0,1,8,1,1,1,0,2,8,0
"6/3/2024","12:42:00 PM","6/3/2024","12:52:00 PM",100,576,TRUE,"6/3/2024","12:52:00 PM","R_7Gj0KgmTK7Um1ax",0.899999976,2004,"Yes","36319","White","No","Female","$90,001-100,000","Some College/AA or AS (2-year degree)","No","No","No","","No","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Nonprofit/Conservation Organization","Nonprofit/Conservation Organization","","Monthly",30,"No","Yes","Dead","No","","","No","true","i don't know","true","true","false","i don't know","true","i don't know","bites","bury","Agree","Agree","Agree","Neutral","Disagree","Neutral","Agree","Agree","Agree","Disagree","Neutral","Disagree","Strongly Agree","Strongly Agree","Agree","Disagree","Yes","Academic Publications,News Sources,Other","Academic Publications,News Sources,Other","School ","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,Leptospirosis,Raccoon roundworm,CWD","Rabies,Leptospirosis,Raccoon roundworm,CWD","",NA,9.6,20,20,"20–29","Houston County",0,1,0,0,0,0,0,0,0,0,NA,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,4,10,0,0,0,0,"Favorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Unfavorable","Neutral","Unfavorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable",2,2,2,1,2,2,2,0,1,0,2,2,2,2,1,2,25,1,11,3,2,1,0,0,1,1,0,1,1,0,0,1,0,3,1,3,1,"More","More","More",2,2,0,4,1,1,1,1,2,10,1
